1.5,8,1.82123,8.00559
2.3,9,1.82222,8.01111
1.6,9,1.81768,8.01657
1.8,8,1.81319,8.01648
1.5,8,1.80874,8.01639
2.4,8,1.80978,8.0163
3.1,8,1.81622,8.01622
1.8,8,1.81183,8.01613
2.8,9,1.81283,8.02139
2.9,9,1.81383,8.0266
1.7,8,1.80952,8.02646
3.1,9,1.81579,8.03158
2.9,7,1.81675,8.02618
2.2,8,1.81771,8.02604
1.7,9,1.81347,8.03109
1,8,1.80928,8.03093
2.3,7,1.81026,8.02564
1.6,7,1.80612,8.02041
2.6,9,1.80711,8.02538
3.3,7,1.81313,8.0202
1.7,6,1.80905,8.01005
1.6,8,1.805,8.01
3.2,8,1.81095,8.00995
1.6,8,1.80693,8.0099
3,8,1.81281,8.00985
1.8,8,1.80882,8.0098
2.6,6,1.80976,8
1.6,9,1.80583,8.00485
1.5,8,1.80193,8.00483
2.7,9,1.80288,8.00962
1.6,9,1.79904,8.01435
2.6,8,1.8,8.01429
2,9,1.80095,8.01896
2,9,1.80189,8.02358
2.9,8,1.80282,8.02347
1.5,7,1.79907,8.01869
3,8,1.80465,8.0186
2.3,9,1.80556,8.02315
1.6,9,1.80184,8.02765
1.6,9,1.79817,8.03211
2.7,8,1.79909,8.03196
1.5,7,1.79545,8.02727
2.4,10,1.79638,8.0362
0.8,8,1.78829,8.03604
2,7,1.78924,8.03139
2.6,7,1.79018,8.02679
2.6,7,1.79111,8.02222
2.1,9,1.79204,8.02655
3.6,7,1.79736,8.02203
2.2,9,1.79825,8.02632
1.7,7,1.79476,8.02183
1.5,9,1.7913,8.02609
1.6,8,1.78788,8.02597
3.6,8,1.7931,8.02586
2.7,10,1.79399,8.03433
2.9,6,1.79487,8.02564
2.4,8,1.79574,8.02553
2.3,8,1.79661,8.02542
2.5,7,1.79747,8.0211
2.5,7,1.79832,8.01681
1.5,8,1.79498,8.01674
1.5,10,1.79167,8.025
3.3,6,1.79668,8.0166
2.1,8,1.79752,8.01653
2.4,7,1.79835,8.01235
1.8,9,1.79508,8.01639
2.5,8,1.79592,8.01633
2.5,8,1.79675,8.01626
1.4,9,1.79352,8.02024
2.6,8,1.79435,8.02016
2.3,9,1.79518,8.0241
2.3,10,1.796,8.032
2.3,8,1.79681,8.03187
2.6,9,1.79762,8.03571
1.8,10,1.79447,8.04348
4,7,1.80315,8.03937
2.8,5,1.80392,8.02745
3,8,1.80859,8.02734
1.6,8,1.80545,8.02724
1.7,8,1.80233,8.02713
2,9,1.80309,8.03089
0.8,9,1.79615,8.03462
1.7,8,1.7931,8.03448
2.4,9,1.79389,8.03817
1.4,8,1.79087,8.03802
1.9,8,1.78788,8.03788
2.4,8,1.78868,8.03774
1.1,9,1.78571,8.04135
3,9,1.79026,8.04494
1.4,8,1.78731,8.04478
2,7,1.7881,8.04089
2.4,7,1.78889,8.03704
2.5,8,1.78967,8.0369
2.3,6,1.79044,8.02941
2.2,10,1.79121,8.03663
1.9,9,1.78832,8.04015
1.6,6,1.78545,8.03273
2.4,8,1.78623,8.03261
3.6,8,1.79061,8.03249
2.5,9,1.79137,8.03597
2.2,8,1.79211,8.03584
1.5,7,1.78929,8.03214
2,9,1.79004,8.03559
3.2,6,1.79433,8.02837
2.6,8,1.79505,8.02827
3.1,7,1.7993,8.02465
2.3,8,1.8,8.02456
1.2,8,1.7972,8.02448
2.3,8,1.79791,8.02439
2.5,7,1.79861,8.02083
2.3,6,1.79931,8.01384
2,9,1.8,8.01724
2.9,8,1.80069,8.01718
2.9,8,1.80137,8.01712
2.3,9,1.80205,8.02048
3,7,1.80612,8.01701
2.6,9,1.80678,8.02034
3.2,7,1.81081,8.01689
2.9,6,1.81145,8.0101
2.5,7,1.81208,8.00671
1.6,8,1.80936,8.00669
4.66667,2,4,2
2.5,5,2,5
0.833333,5,1,5
1.83333,5,1,5
0.666667,6,0.75,5.25
3,5,1.2,5.2
1,5,1.16667,5.16667
1.16667,5,1.14286,5.14286
2.33333,5,1.25,5.125
2,5,1.33333,5.11111
1.83333,5,1.3,5.1
1.66667,4,1.27273,5
0.833333,5,1.16667,5
0.5,5,1.07692,5
3.83333,5,1.21429,5
1.33333,5,1.2,5
2.16667,5,1.25,5
1.16667,5,1.23529,5
1.16667,5,1.22222,5
3.5,4,1.31579,4.94737
1.83333,6,1.3,5
2.33333,5,1.33333,5
2.66667,5,1.36364,5
0.333333,5,1.30435,5
2.83333,5,1.33333,5
1,5,1.32,5
2.33333,5,1.34615,5
1,4,1.33333,4.96296
1,6,1.32143,5
0.833333,6,1.27586,5.03448
1.16667,5,1.26667,5.03333
1.16667,6,1.25806,5.06452
1.16667,5,1.25,5.0625
1.5,5,1.24242,5.06061
0.833333,6,1.20588,5.08824
1.83333,5,1.2,5.08571
1.66667,6,1.19444,5.11111
2.16667,5,1.21622,5.10811
2.16667,5,1.23684,5.10526
2.16667,5,1.25641,5.10256
2.5,5,1.275,5.1
0.666667,5,1.2439,5.09756
1.66667,5,1.2381,5.09524
0.333333,5,1.2093,5.09302
2.33333,5,1.22727,5.09091
2.33333,5,1.24444,5.08889
1.5,5,1.23913,5.08696
1.16667,5,1.23404,5.08511
2.83333,4,1.25,5.0625
0.833333,6,1.22449,5.08163
1.83333,5,1.22,5.08
1,5,1.21569,5.07843
2.33333,5,1.23077,5.07692
0.5,6,1.20755,5.09434
0.5,6,1.18519,5.11111
0.333333,6,1.16364,5.12727
2.5,5,1.17857,5.125
1,6,1.17544,5.14035
0.833333,6,1.15517,5.15517
0.833333,4,1.13559,5.13559
2.5,4,1.15,5.11667
0.666667,5,1.13115,5.11475
0.666667,5,1.1129,5.1129
0.333333,6,1.09524,5.12698
1.16667,5,1.09375,5.125
2.5,4,1.10769,5.10769
1,5,1.10606,5.10606
3.83333,4,1.13433,5.08955
2.33333,5,1.14706,5.08824
1.33333,5,1.14493,5.08696
1.5,6,1.14286,5.1
1.5,5,1.14085,5.09859
1.66667,5,1.13889,5.09722
2.83333,5,1.15068,5.09589
1.66667,5,1.14865,5.09459
3.83333,5,1.17333,5.09333
2.33333,4,1.18421,5.07895
2.33333,4,1.19481,5.06494
1,5,1.19231,5.0641
1.66667,6,1.18987,5.07595
2.33333,5,1.2,5.075
1.66667,5,1,5
1.5,5,1,5
3.66667,3,3,3
2.16667,5,2.5,4
2.83333,5,2.33333,4.33333
2.16667,4,2.25,4.25
2.83333,2,2,2
1.66667,3,1.5,2.5
2.33333,3,1.66667,2.66667
2.66667,4,1.75,3
1.83333,6,1.6,3.6
3,4,1.83333,3.66667
1.83333,3,1.71429,3.57143
3.83333,2,1.875,3.375
2.5,5,1.88889,3.55556
2.33333,4,1.9,3.6
1,4,1.81818,3.63636
3.16667,3,1.91667,3.58333
1.66667,4,1.84615,3.61538
2.9,8,2,8
3.4,5,2.5,6.5
2.6,6,2.33333,6.33333
2.1,4,2.25,5.75
2.2,7,2.2,6
1.9,5,2,5.83333
2.2,5,2,5.71429
2.3,6,2,5.75
1.3,4,1.88889,5.55556
1.1,8,1.8,5.8
2.1,7,1.81818,5.90909
1.5,7,1.75,6
1.7,5,1.69231,5.92308
1.6,6,1.64286,5.92857
1.2,5,1.6,5.86667
1.4,6,1.5625,5.875
1.8,5,1.52941,5.82353
1.3,6,1.5,5.83333
0.9,7,1.42105,5.89474
2,5,1.45,5.85
2.2,4,1.47619,5.7619
1.5,5,1.45455,5.72727
2.1,5,1.47826,5.69565
1.7,7,1.45833,5.75
1.6,7,1.44,5.8
1.9,6,1.42308,5.80769
1.2,8,1.40741,5.88889
2.2,6,1.42857,5.89286
3,5,1.48276,5.86207
1.5,4,1.46667,5.8
1.5,6,1.45161,5.80645
1.6,6,1.4375,5.8125
2.3,5,1.45455,5.78788
1.5,4,1.44118,5.73529
2.8,8,1.45714,5.8
1.6,5,1.44444,5.77778
3.5,6,1.48649,5.78378
3.5,5,1.52632,5.76316
1.1,5,1.51282,5.74359
3.2,5,1.55,5.725
2.6,4,1.56098,5.68293
1.8,5,1.54762,5.66667
2.1,5,1.55814,5.65116
1,6,1.54545,5.65909
1.5,6,1.53333,5.66667
1.5,7,1.52174,5.69565
1.9,6,1.51064,5.70213
1.9,5,1.5,5.6875
2,6,1.5102,5.69388
1.8,5,1.5,5.68
1.9,7,1.4902,5.70588
2.8,5,1.5,5.69231
1.3,6,1.49057,5.69811
2.9,4,1.5,5.66667
3.5,4,1.52727,5.63636
1.2,6,1.51786,5.64286
2.1,5,1.52632,5.63158
2.2,4,1.53448,5.60345
2.4,7,1.54237,5.62712
2.4,6,1.55,5.63333
2.6,7,1.55738,5.65574
2.6,5,1.56452,5.64516
2.1,5,1.57143,5.63492
1,6,1.5625,5.64063
1.8,6,1.55385,5.64615
1.4,5,1.54545,5.63636
2.5,6,1.55224,5.64179
1.1,7,1.54412,5.66176
2.8,8,1.55072,5.69565
1.5,6,1.54286,5.7
1.3,9,1,9
1.6,9,1,9
1.6,10,1,9.33333
1.3,7,1,8.75
1.7,8,1,8.6
2.2,7,1.16667,8.33333
3.7,6,1.42857,8
2.3,7,1.5,7.875
2.5,5,1.55556,7.55556
2.2,7,1.6,7.5
1.1,9,1.54545,7.63636
1.8,8,1.5,7.66667
2.6,7,1.53846,7.61538
2.8,6,1.57143,7.5
1.8,10,1.53333,7.66667
2,8,1.5625,7.6875
1,10,1.52941,7.82353
2.4,7,1.55556,7.77778
3,6,1.63158,7.68421
2.2,9,1.65,7.75
3.1,8,1.71429,7.7619
2.3,9,1.72727,7.81818
2.6,7,1.73913,7.78261
1.8,8,1.70833,7.79167
1.7,5,1.68,7.68
1.9,8,1.65385,7.69231
2.4,9,1.66667,7.74074
2,9,1.67857,7.78571
1.9,7,1.65517,7.75862
1.8,9,1.63333,7.8
2.4,9,1.64516,7.83871
2.6,8,1.65625,7.84375
1.9,7,1.63636,7.81818
2.9,8,1.64706,7.82353
2.5,8,1.65714,7.82857
2.6,4,1.66667,7.72222
2.7,7,1.67568,7.7027
2.5,8,1.68421,7.71053
2.4,7,1.69231,7.69231
1.9,9,1.675,7.725
2.8,6,1.68293,7.68293
4.6,6,1.7381,7.64286
3.1,9,1.76744,7.67442
2.2,9,1.77273,7.70455
2.8,8,1.77778,7.71111
2.6,8,1.78261,7.71739
3.9,6,1.80851,7.68085
2.7,7,1.8125,7.66667
2.7,7,1.81633,7.65306
3.1,9,1.84,7.68
2.6,7,1.84314,7.66667
3.1,7,1.86538,7.65385
2.9,5,1.86792,7.60377
2.6,6,1.87037,7.57407
1.2,8,1.85455,7.58182
2.1,9,1.85714,7.60714
1.9,10,1.84211,7.64912
2.4,7,1.84483,7.63793
2.2,6,1.84746,7.61017
3.2,7,1.86667,7.6
3.1,6,1.88525,7.57377
1.2,8,1.87097,7.58065
2.3,9,1.87302,7.60317
2.8,7,1.875,7.59375
1.9,8,1.86154,7.6
2.6,9,1.86364,7.62121
0.8,10,1.83582,7.65672
2.6,9,1.83824,7.67647
1.7,8,1.82609,7.68116
2.8,7,1.82857,7.67143
3.4,6,1.84507,7.64789
2.2,9,1.84722,7.66667
2.8,8,1.84932,7.67123
3.1,5,3,5
2.6,9,2.5,7
2.7,6,2.33333,6.66667
2.4,5,2.25,6.25
1.3,8,2,6.6
2.9,7,2,6.66667
2.3,5,2,6.42857
2,7,2,6.5
2.1,7,2,6.55556
2.7,7,2,6.6
1.9,7,1.90909,6.63636
2,6,1.91667,6.58333
3.8,7,2,6.61538
1.1,7,1.92857,6.64286
2.4,6,1.93333,6.6
2.6,6,1.9375,6.5625
2.9,5,1.94118,6.47059
2.1,5,1.94444,6.38889
2.9,7,1.94737,6.42105
1.7,6,1.9,6.4
1.5,7,1.85714,6.42857
1.6,6,1.81818,6.40909
2.7,6,1.82609,6.3913
2.5,7,1.83333,6.41667
2.8,5,1.84,6.36
1.6,7,1.80769,6.38462
1.7,5,1.77778,6.33333
2.4,5,1.78571,6.28571
1.6,7,1.75862,6.31034
1.9,8,1.73333,6.36667
3.9,6,1.77419,6.35484
1.8,7,1.75,6.375
2.8,5,1.75758,6.33333
3,6,1.79412,6.32353
2.4,7,1.8,6.34286
2.6,6,1.80556,6.33333
2,8,1.81081,6.37838
2.8,6,1.81579,6.36842
3,6,1.84615,6.35897
2.7,5,1.85,6.325
2.8,5,1.85366,6.29268
2.2,5,1.85714,6.2619
2.7,9,1.86047,6.32558
2.5,7,1.86364,6.34091
1.3,6,1.84444,6.33333
3.3,7,1.86957,6.34783
2.4,6,1.87234,6.34043
2.2,6,1.875,6.33333
2,6,1.87755,6.32653
2,6,1.88,6.32
4.5,6,1.92157,6.31373
3.1,6,1.94231,6.30769
2.3,7,1.9434,6.32075
1.5,6,1.92593,6.31481
1.7,7,1.90909,6.32727
1.4,6,1.89286,6.32143
1.5,8,1.87719,6.35088
1,6,1.86207,6.34483
1.8,6,1.84746,6.33898
1.6,7,1.83333,6.35
2,6,1.83607,6.34426
3.3,5,1.85484,6.32258
2.3,8,1.85714,6.34921
2.4,6,1.85938,6.34375
1.3,8,1.84615,6.36923
1.8,6,1.83333,6.36364
2.4,7,1.83582,6.37313
2.8,8,1.83824,6.39706
3,7,1.85507,6.4058
2.8,6,1.85714,6.4
4.2,5,1.88732,6.38028
1.3,7,1.875,6.38889
2.1,8,1.87671,6.41096
1.7,8,1.86486,6.43243
1.9,8,1.85333,6.45333
3.6,5,1.86842,6.43421
2.3,6,1.87013,6.42857
2.5,7,1.87179,6.4359
2.1,6,1.87342,6.43038
2,8,2,8
2.6,8,2,8
2.7,9,2,8.33333
2.7,9,2,8.5
2.7,9,2,8.6
3.6,7,2.16667,8.33333
2.3,9,2.14286,8.42857
2.3,8,2.125,8.375
1.9,8,2,8.33333
2.8,8,2,8.3
1.4,10,1.90909,8.45455
2,9,1.91667,8.5
2.4,10,1.92308,8.61538
2.3,9,1.92857,8.64286
1.9,10,1.86667,8.73333
2,9,1.875,8.75
2,9,1.88235,8.76471
2.3,10,1.88889,8.83333
1.3,9,1.84211,8.84211
1.1,9,1.8,8.85
1.9,9,1.7619,8.85714
2.5,9,1.77273,8.86364
1.2,8,1.73913,8.82609
1,10,1.70833,8.875
3.2,8,1.76,8.84
1,10,1.73077,8.88462
2.4,8,1.74074,8.85185
2.1,9,1.75,8.85714
1.9,10,1.72414,8.89655
1,10,1.7,8.93333
1.5,9,1.67742,8.93548
2.8,10,1.6875,8.96875
1.9,9,1.66667,8.9697
2,9,1.67647,8.97059
3.2,7,1.71429,8.91429
2.6,9,1.72222,8.91667
1.5,10,1.7027,8.94595
1.5,10,1.68421,8.97368
1.3,10,1.66667,9
1.6,9,1.65,9
0.6,10,1.60976,9.02439
0.6,10,1.57143,9.04762
2.5,9,1.5814,9.04651
1.9,9,1.56818,9.04545
2.1,10,1.57778,9.06667
1.9,10,1.56522,9.08696
2.8,8,1.57447,9.06383
3.8,9,1.60417,9.0625
2.8,10,1.61224,9.08163
1.8,9,1.6,9.08
3.2,8,1.62745,9.05882
2.1,8,1.63462,9.03846
3.6,9,1.66038,9.03774
2.1,10,1.66667,9.05556
2.1,10,1.67273,9.07273
1.7,9,1.66071,9.07143
2.7,10,1.66667,9.08772
1.9,9,1.65517,9.08621
4,10,1.69492,9.10169
1.8,9,1.68333,9.1
0.7,9,1.65574,9.09836
1.8,10,1.64516,9.1129
1.4,10,1.63492,9.12698
2.7,9,1.64063,9.125
1.1,10,1.63077,9.13846
1.8,10,1.62121,9.15152
2.6,9,1.62687,9.14925
2.3,10,1.63235,9.16176
2,7,2,7
2.4,6,2,6.5
2.6,6,2,6.33333
3.8,6,2.25,6.25
2.3,5,2.2,6
2.4,6,2.16667,6
1.4,4,2,5.71429
2.3,4,2,5.5
2.1,3,2,5.22222
2,2,2,4.9
1.7,3,1.90909,4.72727
1.8,3,1.83333,4.58333
3.3,2,1.92308,4.38462
1.2,5,1.85714,4.42857
1.9,4,1.8,4.4
2.1,3,1.8125,4.3125
3.1,5,1.88235,4.35294
3,3,1.94444,4.27778
2.5,2,1.94737,4.15789
2,7,2,7
2.4,4,2,5.5
3.3,5,2.33333,5.33333
3.5,3,2.5,4.75
1.8,3,2.2,4.4
2.2,3,2.16667,4.16667
1.5,6,2,4.42857
2.5,4,2,4.375
3.9,2,2.11111,4.11111
2.7,3,2.1,4
1.8,6,2,4.18182
3.2,4,2.08333,4.16667
2.3,5,2.07692,4.23077
3,4,2.14286,4.21429
2.9,5,2.13333,4.26667
1.2,5,2.0625,4.3125
2.6,5,2.05882,4.35294
2.7,3,2.05556,4.27778
2.1,2,2.05263,4.15789
2.5,5,2.05,4.2
2.1,3,2.04762,4.14286
1.5,6,2,4.22727
2.3,6,2,4.30435
3.1,3,2.04167,4.25
1.6,4,2,4.24
1.7,4,1.96154,4.23077
0.8,8,1.88889,4.37037
2.8,3,1.89286,4.32143
1.9,3,1.86207,4.27586
2.2,3,1.86667,4.23333
1.4,4,1.83871,4.22581
2.7,4,1.84375,4.21875
1.6,4,1.81818,4.21212
2.5,3,1.82353,4.17647
2,4,1.82857,4.17143
2.2,3,1.83333,4.13889
2.4,4,1.83784,4.13514
2.3,5,1.84211,4.15789
2.1,3,1.84615,4.12821
1.6,6,1.825,4.175
1.1,4,1.80488,4.17073
0.7,6,1.7619,4.21429
1.5,4,1.74419,4.2093
1.8,7,1.72727,4.27273
1.4,5,1.71111,4.28889
1.9,5,1.69565,4.30435
1.9,4,1.68085,4.29787
2.2,3,1.6875,4.27083
2.1,5,1.69388,4.28571
1.9,4,1.68,4.28
1.3,6,1.66667,4.31373
2.8,5,1.67308,4.32692
1.8,5,1.66038,4.33962
1.6,6,1.64815,4.37037
1.5,5,1.63636,4.38182
1.7,6,1.625,4.41071
2.3,4,1.63158,4.40351
2.4,3,1.63793,4.37931
2.7,2,1.64407,4.33898
4.5,2,1.68333,4.3
1.9,6,1.67213,4.32787
2.5,5,1.67742,4.33871
2,4,1.68254,4.33333
2.7,5,1.6875,4.34375
2.6,4,1.69231,4.33846
2.5,6,1.69697,4.36364
2.1,5,1.70149,4.37313
3,4,1.72059,4.36765
3.9,4,1.73913,4.36232
3.5,5,1.75714,4.37143
2.7,9,2,9
1.7,7,1.5,8
2.3,8,1.66667,8
2.1,7,1.75,7.75
1.7,9,1.6,8
1.9,9,1.5,8.16667
3.3,7,1.71429,8
3.1,8,1.875,8
2.4,7,1.88889,7.88889
3.5,7,2,7.8
3.2,8,2.09091,7.81818
2.1,9,2.08333,7.91667
3.9,7,2.15385,7.84615
2.4,7,2.14286,7.78571
1.9,7,2.06667,7.73333
2.5,9,2.0625,7.8125
2.2,8,2.05882,7.82353
2.2,4,2.05556,7.61111
1.7,7,2,7.57895
4.1,8,2.1,7.6
2.3,6,2.09524,7.52381
3.1,7,2.13636,7.5
1.9,7,2.08696,7.47826
1.8,6,2.04167,7.41667
1.8,6,2,7.36
2.4,5,2,7.26923
3.4,7,2.03704,7.25926
3.9,8,2.07143,7.28571
3.2,6,2.10345,7.24138
2.6,9,2.1,7.3
1.4,9,2.06452,7.35484
2.1,7,2.0625,7.34375
2.5,7,2.06061,7.33333
3,6,2.08824,7.29412
2.6,6,2.08571,7.25714
2.3,6,2.08333,7.22222
2.3,5,2.08108,7.16216
2.6,7,2.07895,7.15789
1.1,5,2.05128,7.10256
3.4,4,2.075,7.025
2.1,6,2.07317,7
1.4,8,2.04762,7.02381
3.4,6,2.06977,7
2.9,8,2.06818,7.02273
3,6,2.08889,7
1,6,2.06522,6.97826
0.9,7,2.02128,6.97872
1.2,4,2,6.91667
2.2,6,2,6.89796
2.5,4,2,6.84
2.2,8,2,6.86275
2.7,9,2,6.90385
3.3,5,2.01887,6.86792
2,6,2.01852,6.85185
1.8,7,2,6.85455
2.2,5,2,6.82143
2.2,6,2,6
3.1,6,2.5,6
2.1,6,2.33333,6
2.3,4,2.25,5.5
2.3,3,2.2,5
1.8,4,2,4.83333
2.8,5,2,4.85714
2.2,5,2,4.875
1.3,6,1.88889,5
3.5,4,2,4.9
2.5,5,2,4.90909
1.3,7,1.91667,5.08333
3.4,3,2,4.92308
3.1,3,2.07143,4.78571
2.9,2,2.06667,4.6
1.4,4,2,4.5625
1.4,4,1.94118,4.52941
0.8,4,1.83333,4.5
1.9,4,1.78947,4.47368
2.6,3,1.8,4.4
2,4,1.80952,4.38095
1.2,4,1.77273,4.36364
1.3,3,1.73913,4.30435
2.1,2,1.75,4.20833
1.5,5,1.72,4.24
2,3,1.73077,4.19231
2.4,3,1.74074,4.14815
2.1,5,1.75,4.17857
2,5,1.75862,4.2069
2.7,4,1.76667,4.2
1.9,4,1.74194,4.19355
2.1,5,1.75,4.21875
1.9,2,1.72727,4.15152
1.5,3,1.70588,4.11765
2.76667,15,2,15
2.4,14,2,14.5
3.03333,8,2.33333,12.3333
2.7,11,2.25,12
1.53333,15,2,12.6
1.93333,18,1.83333,13.5
2.46667,12,1.85714,13.2857
2.66667,18,1.875,13.875
2.53333,12,1.88889,13.6667
1.86667,12,1.8,13.5
3,10,1.90909,13.1818
0.9,18,0,18
0.533333,19,0,18.5
0.6,16,0,17.6667
0.5,16,0,17.25
0.933333,18,0,17.4
0.566667,17,0,17.3333
0.7,16,0,17.1429
0.866667,16,0,17
0.8,20,0,17.3333
0.6,17,0,17.3
0.5,19,0,17.4545
0.7,17,0,17.4167
0.866667,20,0,17.6154
0.933333,16,0,17.5
1,19,0.0666667,17.6
0.733333,19,0.0625,17.6875
0.566667,21,0.0588235,17.8824
0.8,18,0.0555556,17.8889
0.433333,17,0.0526316,17.8421
1.06667,18,0.1,17.85
0.7,19,0.0952381,17.9048
0.933333,17,0.0909091,17.8636
0.433333,11,0,11
0.4,12,0,11.5
0.4,10,0,11
0.233333,10,0,10.75
0.3,8,0,10.2
0.233333,9,0,10
0.266667,7,0,9.57143
0.3,7,0,9.25
0.333333,10,0,9.33333
0.533333,9,0,9.3
0.266667,9,0,9.27273
0.333333,12,0,9.5
0.466667,9,0,9.46154
0.5,11,0,9.57143
0.266667,7,0,9.4
0.3,9,0,9.375
0.333333,9,0,9.35294
0.266667,11,0,9.44444
0.466667,5,0,9.21053
0.2,7,0,9.1
0.166667,7,0,9
0.4,9,0,9
0.333333,5,0,8.82609
0.233333,6,0,8.70833
0.366667,8,0,8.68
0.2,6,0,8.57692
0.233333,8,0,8.55556
0.5,7,0,8.5
0.366667,4,0,8.34483
0.233333,7,0,8.3
0.333333,4,0,8.16129
0.2,5,0,8.0625
0.0666667,9,0,8.09091
0.2,5,0,8
0.133333,6,0,7.94286
0.133333,9,0,7.97222
0.2,4,0,7.86486
0.133333,5,0,7.78947
0.5,8,0,7.79487
0.5,10,0,7.85
0.466667,7,0,7.82927
0.233333,6,0,7.78571
0.2,9,0,7.81395
0.1,8,0,7.81818
0.3,7,0,7.8
0.233333,4,0,7.71739
0.2,10,0,7.76596
0.266667,7,0,7.75
0.233333,8,0,7.7551
0.333333,8,0,7.76
0.3,7,0,7.7451
0.333333,7,0,7.73077
0.333333,9,0,7.75472
0.3,6,0,7.72222
0.333333,6,0,7.69091
0.333333,8,0,7.69643
0.466667,10,0,7.73684
0.5,6,0,7.7069
0.466667,7,0,7.69492
0.266667,6,0,7.66667
0.366667,11,0,7.72131
0.5,7,0,7.70968
0.466667,8,0,7.71429
0.366667,10,0,7.75
0.4,2,0,7.66154
0.233333,12,0,7.72727
0.266667,4,0,7.67164
0.366667,11,0,7.72059
0.333333,12,0,7.78261
0.233333,9,0,7.8
0.333333,4,0,7.74648
0.233333,7,0,7.73611
0.2,8,0,7.73973
0.266667,9,0,7.75676
0.4,6,0,7.73333
0.1,9,0,7.75
0.166667,5,0,7.71429
0.233333,2,0,7.64103
0.266667,7,0,7.63291
0.266667,5,0,7.6
0.166667,4,0,7.55556
0.166667,4,0,7.5122
0.0666667,4,0,7.46988
0.3,3,0,7.41667
0.133333,2,0,7.35294
0.0666667,3,0,7.30233
0.0333333,4,0,7.26437
0.0666667,2,0,7.20455
0.266667,6,0,7.19101
0.0666667,4,0,7.15556
0.166667,1,0,7.08791
0.1,5,0,7.06522
0.166667,6,0,7.05376
0.133333,1,0,6.98936
0.0666667,7,0,6.98947
0.0333333,2,0,6.9375
0.0333333,2,0,6.8866
0.166667,4,0,6.85714
0.133333,3,0,6.81818
0.1,3,0,6.78
0.0333333,3,0,6.74257
0,3,0,6.70588
0,2,0,6.66019
0.0333333,3,0,6.625
0,3,0,6.59048
0,1,0,6.53774
0,4,0,6.51402
0,3,0,6.48148
0,5,0,6.46789
0,5,0,6.45455
0.766667,16,0,16
0.433333,16,0,16
0.466667,19,0,19
0.2,18,0,18.5
0.3,12,0,16.3333
0.333333,13,0,15.5
0.333333,10,0,14.4
0.166667,14,0,14.3333
0.133333,14,0,14.2857
0.433333,11,0,13.875
0.2,10,0,13.4444
0.0666667,16,0,13.7
0.133333,14,0,13.7273
0.433333,9,0,13.3333
0.233333,14,0,13.3846
0.666667,24,0,24
0.433333,24,0,24
0.333333,27,0,25
0.5,27,0,25.5
0.733333,24,0,25.2
0.8,24,0,25
0.7,21,0,24.4286
0.7,18,0,23.625
0.5,20,0,23.2222
0.0666667,16,0,22.5
0.166667,20,0,22.2727
0.433333,16,0,21.75
0.466667,14,0,21.1538
0.433333,12,0,20.5
0.2,10,0,19.8
0.266667,12,0,19.3125
0.333333,8,0,18.6471
0.433333,15,0,18.4444
0.466667,8,0,17.8947
0.533333,5,0,17.25
0.566667,7,0,16.7619
0.6,6,0,16.2727
0.6,8,0,15.913
0.5,4,0,15.4167
0.733333,6,0,15.04
0.3,4,0,14.6154
0.566667,3,0,14.1852
0.566667,9,0,14
0.8,3,0,13.6207
0.1,2,0,13.2333
0.133333,0,0,12.8065
0.233333,3,0,12.5
0.2,3,0,12.2121
0.4,4,0,11.9706
0.633333,6,0,11.8
0.566667,5,0,11.6111
0.3,9,0,11.5405
0.4,5,0,11.3684
0.333333,8,0,11.2821
0.7,8,0,11.2
0.5,3,0,11
0.533333,6,0,10.881
0.666667,4,0,10.7209
1.16667,8,0.0227273,10.6591
0.933333,4,0.0222222,10.5111
0.533333,12,0.0217391,10.5435
0.666667,11,0.0212766,10.5532
0.4,11,0.0208333,10.5625
0.766667,6,0.0204082,10.4694
0.6,11,0.02,10.48
0.533333,10,0.0196078,10.4706
0,14,0.0192308,10.5385
0.1,8,0.0188679,10.4906
0.2,5,0.0185185,10.3889
0.133333,3,0.0181818,10.2545
0.4,12,0,12
0.2,12,0,12
0.233333,8,0,10.6667
0.2,12,0,11
0.5,11,0,11
0.2,10,0,10.8333
0.133333,12,0,11
0.5,6,0,10.375
0.233333,9,0,10.2222
0.5,5,0,9.7
0.3,22,0,22
0.266667,17,0,19.5
0.333333,20,0,19.6667
0.5,13,0,18
0.233333,14,0,17.2
0.433333,15,0,16.8333
0.533333,14,0,16.4286
0.3,19,0,16.75
0.5,13,0,16.3333
0.633333,9,0,15.6
0.7,13,0,15.3636
0.666667,15,0,15.3333
0.633333,16,0,15.3846
0.533333,12,0,15.1429
0.833333,15,0,15.1333
0.7,15,0,15.125
0.666667,15,0,15.1176
0.9,9,0,14.7778
0.866667,10,0,14.5263
0.8,10,0,14.3
0.7,11,0,14.1429
0.533333,21,0,14.4545
0.633333,14,0,14.4348
0.766667,20,0,14.6667
0.566667,12,0,14.56
0.8,18,0,14.6923
0.6,16,0,14.7407
0.333333,15,0,14.75
0.466667,16,0,14.7931
0.566667,15,0,14.8
0.733333,16,0,14.8387
0.566667,16,0,14.875
0.466667,18,0,14.9697
0.4,17,0,15.0294
0.466667,21,0,15.2
0.133333,15,0,15.1944
0.1,15,0,15.1892
0.433333,11,0,15.0789
0.666667,15,0,15.0769
0.333333,21,0,15.225
0.7,18,0,15.2927
0.6,16,0,15.3095
0.433333,20,0,15.4186
0.433333,23,0,23
0.5,21,0,22
